"","","","","","A1101","A1302","A5101","A5102","C120110","C2207","E9102","E9103","E9105","E9106","F1101","F110101","F110102","F1107","F2201","F2211","F2221"
"YEAR Code","YEAR","AREA Code","AREA","/ITEMS","A1101_Total population[person]","A1302_Population 15-64 years old[person]","A5101_In-migrants from other prefectures[person]","A5102_Out-migrants to other prefectures[person]","C120110_Taxable income[thousand yen]","C2207_Number of employees[person]","E9102_People having completed elementary or junior high school only[person]","E9103_People having completed up to senior high school[person]","E9105_People having completed up to junior college or equivalent[person]","E9106_People having completed college and universities[person]","F1101_Labour force[person]","F110101_Labour force [male][person]","F110102_Labour force [female][person]","F1107_Unemployed persons[person]","F2201_Persons employed in the primary industry[person]","F2211_Persons employed in the secondary industry[person]","F2221_Persons employed in the tertiary industry[person]"
"2010100000","2010","46490","Kagoshima-ken Kinko-cho","","8,987","4,390","283","429","5,510,940","***","2,696","3,801","573","348","4,257","2,400","1,857","269","1,393","614","1,965"
"2010100000","2010","46491","Kagoshima-ken Minamiosumi-cho","","8,815","4,123","253","353","5,161,996","***","3,088","3,816","440","350","3,878","2,242","1,636","287","1,185","530","1,876"
"2010100000","2010","46492","Kagoshima-ken Kimotsuki-cho","","17,160","8,969","594","658","11,362,629","***","5,601","7,102","1,132","747","7,867","4,516","3,351","669","1,318","1,627","4,244"
"2010100000","2010","46501","Kagoshima-ken Nakatane-cho","","8,696","4,550","357","404","6,656,816","***","2,082","3,916","663","485","4,793","2,649","2,144","180","1,725","515","2,353"
"2010100000","2010","46502","Kagoshima-ken Minamitane-cho","","6,218","3,451","309","372","5,254,348","***","1,442","2,801","482","375","3,440","2,007","1,433","146","1,022","409","1,842"
"2010100000","2010","46505","Kagoshima-ken Yakushima-cho","","13,589","7,779","790","691","11,000,418","***","3,631","5,254","1,050","1,253","7,135","4,128","3,007","460","882","996","4,779"
"2010100000","2010","46523","Kagoshima-ken Yamato-son","","1,765","903","96","101","1,019,801","***","687","524","108","87","730","468","262","112","69","127","420"
"2010100000","2010","46524","Kagoshima-ken Uken-son","","1,932","995","141","128","1,496,721","***","789","616","153","115","882","514","368","49","231","160","439"
"2010100000","2010","46525","Kagoshima-ken Setouchi-cho","","9,874","5,269","541","584","7,316,161","***","3,471","3,268","946","665","4,308","2,540","1,768","424","375","526","2,980"
"2010100000","2010","46527","Kagoshima-ken Tatsugo-cho","","6,078","3,322","387","391","4,157,084","***","1,718","2,119","512","416","2,583","1,442","1,141","143","159","417","1,856"
"2010100000","2010","46529","Kagoshima-ken Kikai-cho","","8,169","4,299","406","416","6,213,751","***","2,716","2,736","650","568","3,886","2,323","1,563","179","891","607","2,204"
"2010100000","2010","46530","Kagoshima-ken Tokunoshima-cho","","12,090","6,800","764","878","8,653,161","***","3,393","4,174","1,103","879","5,639","3,350","2,289","436","895","679","3,626"
"2010100000","2010","46531","Kagoshima-ken Amagi-cho","","6,653","3,551","326","291","3,469,496","***","1,875","2,579","538","365","3,205","2,100","1,105","249","960","480","1,514"
"2010100000","2010","46532","Kagoshima-ken Isen-cho","","6,844","3,478","362","393","3,341,500","***","1,953","2,753","533","353","3,152","1,968","1,184","272","1,010","362","1,505"
"2010100000","2010","46533","Kagoshima-ken Wadomari-cho","","7,114","3,883","421","439","5,593,728","***","2,024","2,269","783","543","3,740","2,156","1,584","112","1,258","448","1,909"
"2010100000","2010","46534","Kagoshima-ken China-cho","","6,806","3,751","367","392","5,188,539","***","2,207","2,119","679","471","3,422","2,028","1,394","104","991","455","1,860"
"2010100000","2010","46535","Kagoshima-ken Yoron-cho","","5,327","2,918","313","349","3,365,258","***","1,671","1,597","572","411","2,740","1,675","1,065","136","778","369","1,447"
"2010100000","2010","47201","Okinawa-ken Naha-shi","","315,954","205,012","15,019","15,733","319,459,993","***","29,482","76,959","31,688","38,763","144,801","80,753","64,048","13,798","879","12,971","100,762"
"2010100000","2010","47205","Okinawa-ken Ginowan-shi","","91,928","60,864","4,863","5,299","85,355,746","***","9,126","22,850","9,384","10,244","41,735","23,524","18,211","4,386","251","5,032","28,169"
"2010100000","2010","47207","Okinawa-ken Ishigaki-shi","","46,922","30,180","2,634","2,809","36,998,070","***","7,320","12,576","4,532","3,869","24,076","13,787","10,289","1,801","1,957","3,190","14,890"
"2010100000","2010","47208","Okinawa-ken Urasoe-shi","","110,351","72,687","5,464","5,699","105,351,540","***","11,061","30,145","12,253","12,434","52,000","29,341","22,659","5,129","212","6,321","35,687"
"2010100000","2010","47209","Okinawa-ken Nago-shi","","60,231","38,132","2,822","2,910","44,097,452","***","8,522","16,887","5,650","5,152","27,188","15,356","11,832","3,046","1,662","3,265","16,982"
"2010100000","2010","47210","Okinawa-ken Itoman-shi","","57,320","37,097","2,799","2,814","40,795,125","***","10,873","18,384","5,682","4,066","27,535","16,125","11,410","3,242","1,905","3,958","17,305"
"2010100000","2010","47211","Okinawa-ken Okinawa-shi","","130,249","85,013","5,868","5,819","110,253,887","***","18,596","40,950","12,056","10,392","58,803","33,683","25,120","8,532","605","7,483","36,309"
"2010100000","2010","47212","Okinawa-ken Tomigusuku-shi","","57,261","37,545","3,765","3,255","51,592,104","***","5,964","16,324","6,364","5,894","27,197","15,454","11,743","2,531","912","3,003","18,439"
"2010100000","2010","47213","Okinawa-ken Uruma-shi","","116,979","75,316","4,522","4,109","77,411,356","***","22,070","38,760","9,345","6,834","52,329","31,352","20,977","9,506","1,814","8,076","29,626"
"2010100000","2010","47214","Okinawa-ken Miyakojima-shi","","52,039","31,230","2,407","2,517","37,721,752","***","13,654","14,497","5,423","3,576","26,175","15,306","10,869","2,146","5,133","3,382","14,369"
"2010100000","2010","47215","Okinawa-ken Nanjo-shi","","39,758","24,879","1,796","1,651","27,794,463","***","8,040","13,653","3,924","3,265","19,227","11,353","7,874","2,002","1,942","3,042","11,860"
"2010100000","2010","47301","Okinawa-ken Kunigami-son","","5,188","3,062","228","249","3,078,312","***","1,518","1,891","459","318","2,664","1,579","1,085","328","463","330","1,538"
"2010100000","2010","47302","Okinawa-ken Ogimi-son","","3,221","1,867","145","146","1,582,384","***","955","1,191","246","224","1,531","959","572","260","289","254","725"
"2010100000","2010","47303","Okinawa-ken Higashi-son","","1,794","1,083","135","120","1,644,151","***","534","645","135","140","1,011","628","383","83","406","112","407"
"2010100000","2010","47306","Okinawa-ken Nakijin-son","","9,257","5,425","389","379","4,733,338","***","2,644","2,925","857","667","4,557","2,730","1,827","497","1,049","573","2,403"
"2010100000","2010","47308","Okinawa-ken Motobu-cho","","13,870","8,581","527","627","7,202,670","***","3,961","4,697","1,232","945","6,983","4,125","2,858","679","703","1,140","4,416"
"2010100000","2010","47311","Okinawa-ken Onna-son","","10,144","6,567","682","608","7,157,053","***","1,931","3,717","1,025","707","5,212","3,090","2,122","578","643","553","3,180"
"2010100000","2010","47313","Okinawa-ken Ginoza-son","","5,331","3,196","273","236","3,863,482","***","1,093","1,753","641","420","2,634","1,524","1,110","221","418","333","1,638"
"2010100000","2010","47314","Okinawa-ken Kin-cho","","11,066","6,632","495","449","7,966,273","***","2,713","3,573","1,185","716","4,932","2,910","2,022","578","570","725","3,011"
"2010100000","2010","47315","Okinawa-ken Ie-son","","4,737","2,809","208","219","2,730,756","***","1,961","1,426","321","222","2,596","1,557","1,039","386","833","250","1,125"
"2010100000","2010","47324","Okinawa-ken Yomitan-son","","38,200","24,609","1,580","1,331","30,646,500","***","5,581","10,362","3,625","2,708","17,488","10,108","7,380","1,865","500","2,680","11,052"
"2010100000","2010","47325","Okinawa-ken Kadena-cho","","13,827","8,515","634","589","13,643,428","***","2,343","3,917","1,250","950","5,670","3,319","2,351","601","77","856","3,723"
"2010100000","2010","47326","Okinawa-ken Chatan-cho","","27,264","17,717","1,741","1,639","27,732,054","***","3,411","7,717","2,683","2,484","11,961","6,742","5,219","1,245","75","1,515","8,106"
"2010100000","2010","47327","Okinawa-ken Kitanakagusuku-son","","15,951","9,943","861","946","14,973,304","***","2,295","5,353","1,703","1,568","7,100","4,170","2,930","856","124","978","4,706"
"2010100000","2010","47328","Okinawa-ken Nakagusuku-son","","17,680","11,757","1,328","950","14,248,557","***","2,927","5,518","1,823","1,791","8,556","5,043","3,513","1,043","404","1,444","5,350"
"2010100000","2010","47329","Okinawa-ken Nishihara-cho","","34,766","23,590","1,986","2,081","29,177,555","***","3,593","8,592","3,647","3,878","16,163","9,249","6,914","1,492","281","2,310","10,685"
"2010100000","2010","47348","Okinawa-ken Yonabaru-cho","","16,318","10,546","1,557","948","12,664,642","***","2,206","5,314","1,811","1,727","7,746","4,368","3,378","991","118","1,055","5,262"
"2010100000","2010","47350","Okinawa-ken Haebaru-cho","","35,244","23,054","1,847","1,891","30,317,277","***","4,599","10,253","4,346","4,067","16,550","9,353","7,197","1,472","580","2,439","11,264"
"2010100000","2010","47353","Okinawa-ken Tokashiki-son","","760","486","81","72","691,598","***","164","260","97","91","474","293","181","23","26","40","385"
"2010100000","2010","47354","Okinawa-ken Zamami-son","","865","513","84","110","667,060","***","146","347","90","113","513","307","206","36","12","23","441"
"2010100000","2010","47355","Okinawa-ken Aguni-son","","863","454","47","73","507,856","***","358","234","43","56","360","265","95","32","34","65","225"
"2010100000","2010","47356","Okinawa-ken Tonaki-son","","452","266","31","36","335,930","***","177","146","30","48","251","185","66","22","55","37","137"
"2010100000","2010","47357","Okinawa-ken Minamidaito-son","","1,442","904","94","102","1,477,974","***","467","552","85","83","913","651","262","45","229","271","368"
"2010100000","2010","47358","Okinawa-ken Kitadaito-son","","665","449","74","60","798,891","***","193","253","49","53","478","343","135","4","69","194","211"
"2010100000","2010","47359","Okinawa-ken Iheya-son","","1,385","773","46","77","779,734","***","341","451","103","73","647","428","219","57","129","110","347"
"2010100000","2010","47360","Okinawa-ken Izena-son","","1,589","871","68","118","1,055,213","***","488","619","113","68","808","543","265","119","179","146","363"
"2010100000","2010","47361","Okinawa-ken Kumejima-cho","","8,519","4,959","431","539","5,914,947","***","2,064","3,199","689","657","4,421","2,867","1,554","396","1,114","623","2,270"
"2010100000","2010","47362","Okinawa-ken Yaese-cho","","26,681","17,247","1,382","1,178","18,777,955","***","4,853","8,852","2,832","2,314","13,015","7,650","5,365","1,527","1,210","1,927","8,122"
"2010100000","2010","47375","Okinawa-ken Tarama-son","","1,231","641","54","69","674,518","***","453","327","98","60","669","439","230","24","291","79","270"
"2010100000","2010","47381","Okinawa-ken Taketomi-cho","","3,859","2,461","421","487","3,028,760","***","748","1,117","538","458","2,316","1,372","944","48","407","150","1,574"
"2010100000","2010","47382","Okinawa-ken Yonaguni-cho","","1,657","1,028","143","171","1,189,127","***","431","570","167","139","1,022","552","470","42","153","207","619"
"2009100000","2009","01100","Hokkaido Sapporo-shi","","***","***","125,688","-","2,501,620,684","927,971","***","***","***","***","***","***","***","***","***","***","***"
"2009100000","2009","01101","Hokkaido Sapporo-shi Chuo-ku","","***","***","21,589","-","-","326,854","***","***","***","***","***","***","***","***","***","***","***"
"2009100000","2009","01102","Hokkaido Sapporo-shi Kita-ku","","***","***","16,736","-","-","110,368","***","***","***","***","***","***","***","***","***","***","***"
"2009100000","2009","01103","Hokkaido Sapporo-shi Higashi-ku","","***","***","15,590","-","-","104,519","***","***","***","***","***","***","***","***","***","***","***"
"2009100000","2009","01104","Hokkaido Sapporo-shi Shiroishi-ku","","***","***","14,841","-","-","96,300","***","***","***","***","***","***","***","***","***","***","***"
"2009100000","2009","01105","Hokkaido Sapporo-shi Toyohira-ku","","***","***","16,575","-","-","65,591","***","***","***","***","***","***","***","***","***","***","***"
"2009100000","2009","01106","Hokkaido Sapporo-shi Minami-ku","","***","***","7,614","-","-","39,306","***","***","***","***","***","***","***","***","***","***","***"
"2009100000","2009","01107","Hokkaido Sapporo-shi Nishi-ku","","***","***","12,591","-","-","73,544","***","***","***","***","***","***","***","***","***","***","***"
"2009100000","2009","01108","Hokkaido Sapporo-shi Atsubetsu-ku","","***","***","7,306","-","-","43,095","***","***","***","***","***","***","***","***","***","***","***"
"2009100000","2009","01109","Hokkaido Sapporo-shi Teine-ku","","***","***","7,230","-","-","35,692","***","***","***","***","***","***","***","***","***","***","***"
"2009100000","2009","01110","Hokkaido Sapporo-shi Kiyota-ku","","***","***","5,616","-","-","32,702","***","***","***","***","***","***","***","***","***","***","***"
"2009100000","2009","01202","Hokkaido Hakodate-shi","","***","***","9,980","-","315,532,223","131,692","***","***","***","***","***","***","***","***","***","***","***"
"2009100000","2009","01203","Hokkaido Otaru-shi","","***","***","3,577","-","136,423,391","60,321","***","***","***","***","***","***","***","***","***","***","***"
"2009100000","2009","01204","Hokkaido Asahikawa-shi","","***","***","11,407","-","385,045,800","162,820","***","***","***","***","***","***","***","***","***","***","***"
"2009100000","2009","01205","Hokkaido Muroran-shi","","***","***","3,908","-","115,177,759","51,376","***","***","***","***","***","***","***","***","***","***","***"
"2009100000","2009","01206","Hokkaido Kushiro-shi","","***","***","6,791","-","206,842,470","86,190","***","***","***","***","***","***","***","***","***","***","***"
"2009100000","2009","01207","Hokkaido Obihiro-shi","","***","***","7,508","-","205,184,368","88,078","***","***","***","***","***","***","***","***","***","***","***"
"2009100000","2009","01208","Hokkaido Kitami-shi","","***","***","4,930","-","139,396,314","57,614","***","***","***","***","***","***","***","***","***","***","***"
"2009100000","2009","01209","Hokkaido Yubari-shi","","***","***","321","-","9,119,207","4,293","***","***","***","***","***","***","***","***","***","***","***"
"2009100000","2009","01210","Hokkaido Iwamizawa-shi","","***","***","3,177","-","95,835,798","34,965","***","***","***","***","***","***","***","***","***","***","***"
"2009100000","2009","01211","Hokkaido Abashiri-shi","","***","***","2,118","-","50,701,151","19,797","***","***","***","***","***","***","***","***","***","***","***"
"2009100000","2009","01212","Hokkaido Rumoi-shi","","***","***","1,282","-","29,037,652","12,658","***","***","***","***","***","***","***","***","***","***","***"
"2009100000","2009","01213","Hokkaido Tomakomai-shi","","***","***","6,352","-","212,270,106","86,934","***","***","***","***","***","***","***","***","***","***","***"
"2009100000","2009","01214","Hokkaido Wakkanai-shi","","***","***","1,580","-","49,745,526","19,663","***","***","***","***","***","***","***","***","***","***","***"
"2009100000","2009","01215","Hokkaido Bibai-shi","","***","***","759","-","24,436,197","10,384","***","***","***","***","***","***","***","***","***","***","***"
"2009100000","2009","01216","Hokkaido Ashibetsu-shi","","***","***","443","-","14,111,656","6,397","***","***","***","***","***","***","***","***","***","***","***"
"2009100000","2009","01217","Hokkaido Ebetsu-shi","","***","***","5,194","-","139,524,491","35,730","***","***","***","***","***","***","***","***","***","***","***"
"2009100000","2009","01218","Hokkaido Akabira-shi","","***","***","276","-","10,088,047","5,074","***","***","***","***","***","***","***","***","***","***","***"
"2009100000","2009","01219","Hokkaido Mombetsu-shi","","***","***","950","-","28,870,551","12,597","***","***","***","***","***","***","***","***","***","***","***"
"2009100000","2009","01220","Hokkaido Shibetsu-shi","","***","***","640","-","22,191,162","9,281","***","***","***","***","***","***","***","***","***","***","***"
"2009100000","2009","01221","Hokkaido Nayoro-shi","","***","***","1,449","-","34,646,175","14,577","***","***","***","***","***","***","***","***","***","***","***"
"2009100000","2009","01222","Hokkaido Mikasa-shi","","***","***","246","-","8,571,128","4,227","***","***","***","***","***","***","***","***","***","***","***"
"2009100000","2009","01223","Hokkaido Nemuro-shi","","***","***","914","-","34,237,270","14,726","***","***","***","***","***","***","***","***","***","***","***"
"2009100000","2009","01224","Hokkaido Chitose-shi","","***","***","5,592","-","121,080,531","49,483","***","***","***","***","***","***","***","***","***","***","***"
"2009100000","2009","01225","Hokkaido Takikawa-shi","","***","***","2,094","-","46,385,456","18,899","***","***","***","***","***","***","***","***","***","***","***"
"2009100000","2009","01226","Hokkaido Sunagawa-shi","","***","***","735","-","20,216,323","9,591","***","***","***","***","***","***","***","***","***","***","***"
